,junction_id,junction_type,x,y,z,isRoundabout,trafficlight_count,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_robust_3dimensions,clusters_combined_3dimensions,clusters_combined_robust_3dimensions
259,247314973,traffic_light,9233.28,23273.3,,False,"[16, '247314973', [['-160606776#0', '-160606787#4', '247314973', 'r', 'o'], ['-160606776#0', '-23787703#2', '247314973', 's', 'o'], ['-160606776#0', '-23824317#3', '247314973', 'l', 'o'], ['-160606776#0', '160606776#0', '247314973', 't', 'o'], ['160606787#2', '-23787703#2', '247314973', 'r', 'o'], ['160606787#2', '-23824317#3', '247314973', 's', 'o'], ['160606787#2', '160606776#0', '247314973', 'l', 'o'], ['160606787#2', '-160606787#4', '247314973', 't', 'o'], ['23787703#2', '-23824317#3', '247314973', 'r', 'o'], ['23787703#2', '160606776#0', '247314973', 's', 'o'], ['23787703#2', '-160606787#4', '247314973', 'l', 'o'], ['23787703#2', '-23787703#2', '247314973', 't', 'o'], ['23824317#0', '160606776#0', '247314973', 'r', 'o'], ['23824317#0', '-160606787#4', '247314973', 's', 'o'], ['23824317#0', '-23787703#2', '247314973', 'l', 'o'], ['23824317#0', '-23824317#3', '247314973', 't', 'o']]]",9.7225,4.60634006018,150.665,42.4830663324,"['highway.tertiary', 'highway.residential', 'highway.tertiary', 'highway.living_street']",4.75,4,0,0,0,0,,0,0,8,0,4,0
260,247379907,traffic_light,14057.43,18072.2,,False,"[18, '247379907', [['-186623965#18', '22917421#5', '247379907', 'r', 'o'], ['-186623965#18', '-186623965#16', '247379907', 's', 'o'], ['-186623965#18', '-186623965#16', '247379907', 's', 'o'], ['-186623965#18', '-22917421#4', '247379907', 'l', 'o'], ['-186623965#18', '186623965#17', '247379907', 't', 'o'], ['-22917421#14', '-186623965#16', '247379907', 'r', 'o'], ['-22917421#14', '-22917421#4', '247379907', 's', 'o'], ['-22917421#14', '186623965#17', '247379907', 'l', 'o'], ['-22917421#14', '22917421#5', '247379907', 't', 'o'], ['186623965#15', '-22917421#4', '247379907', 'r', 'o'], ['186623965#15', '186623965#17', '247379907', 's', 'o'], ['186623965#15', '186623965#17', '247379907', 's', 'o'], ['186623965#15', '22917421#5', '247379907', 'l', 'o'], ['186623965#15', '-186623965#16', '247379907', 't', 'o'], ['22917421#3', '186623965#17', '247379907', 'r', 'o'], ['22917421#3', '22917421#5', '247379907', 's', 'o'], ['22917421#3', '-186623965#16', '247379907', 'l', 'o'], ['22917421#3', '-22917421#4', '247379907', 't', 'o']]]",12.0366666667,2.6210091356,235.453333333,154.007380198,"['highway.unclassified', 'highway.secondary', 'highway.secondary', 'highway.unclassified', 'highway.secondary', 'highway.secondary']",6.33333333333,6,0,0,0,0,,0,0,4,0,7,0
261,247739838,traffic_light,10704.45,12116.77,,False,"[9, '247739838', [['-23902298#1', '-31722687#2', '247739838', 'r', 'o'], ['-23902298#1', '23902300#0', '247739838', 's', 'o'], ['-23902298#1', '23902298#0', '247739838', 't', 'o'], ['23902297#0', '23902298#0', '247739838', 'r', 'o'], ['23902297#0', '-31722687#2', '247739838', 's', 'o'], ['23902297#0', '23902300#0', '247739838', 'l', 'o'], ['31722687#2', '23902300#0', '247739838', 'r', 'o'], ['31722687#2', '23902298#0', '247739838', 'l', 'o'], ['31722687#2', '-31722687#2', '247739838', 't', 'o']]]",13.89,0.0,103.013333333,30.0963888568,"['highway.tertiary', 'highway.tertiary', 'highway.tertiary']",6.0,3,0,0,0,0,,0,0,2,3,7,0
262,247739885,traffic_light,10622.73,12100.05,,False,"[9, '247739885', [['-204007997#0', '4020389#0', '247739885', 'r', 'o'], ['-204007997#0', '-32472206', '247739885', 's', 'o'], ['-204007997#0', '204007997#0', '247739885', 't', 'o'], ['-4020389#0', '-32472206', '247739885', 'r', 'o'], ['-4020389#0', '204007997#0', '247739885', 'l', 'o'], ['-4020389#0', '4020389#0', '247739885', 't', 'o'], ['23902300#1', '204007997#0', '247739885', 'r', 'o'], ['23902300#1', '4020389#0', '247739885', 's', 'o'], ['32472206', '204007997#0', '247739885', 's', 'o']]]",13.89,0.0,74.2525,55.4565439669,"['highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary']",6.0,4,0,0,0,0,,0,0,2,3,0,0
263,247740186,traffic_light,11406.48,11065.59,,False,"[10, 'GS_247740186', [['-24466280#1', '31973370#0', 'GS_247740186', 'r', 'o'], ['-24466280#1', '24466280#0', 'GS_247740186', 't', 'o'], ['31721946#0', '24466280#0', 'GS_247740186', 'r', 'o'], ['31721946#0', '31973370#0', 'GS_247740186', 's', 'o'], ['31721946#0', '31973370#0', 'GS_247740186', 's', 'o']]]",13.89,0.0,182.343333333,65.8552115545,"['highway.primary', 'highway.primary', 'highway.tertiary']",8.0,3,0,0,0,0,,0,0,10,3,8,0
264,248163024,traffic_light,20610.53,8385.3,,False,"[14, '248163024', [['-132622372#1', '-361183629#2', '248163024', 's', 'o'], ['-132622372#1', '23016721#0', '248163024', 'l', 'o'], ['-132622372#1', '132622372#0', '248163024', 't', 'o'], ['-23016721#3', '132622372#0', '248163024', 'r', 'o'], ['-23016721#3', '-361183629#2', '248163024', 'l', 'o'], ['-23016721#3', '-361183629#2', '248163024', 'l', 'o'], ['-23016721#3', '23016721#0', '248163024', 't', 'o'], ['132622445#0', '-361183629#2', '248163024', 'r', 'o'], ['132622445#0', '23016721#0', '248163024', 's', 'o'], ['132622445#0', '132622372#0', '248163024', 'l', 'o'], ['361183629#0', '23016721#0', '248163024', 'r', 'o'], ['361183629#0', '23016721#0', '248163024', 'r', 'o'], ['361183629#0', '132622372#0', '248163024', 's', 'o'], ['361183629#0', '-361183629#2', '248163024', 't', 'o']]]",13.89,0.0,138.875,34.2253301664,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary']",6.5,6,0,0,0,0,,0,0,1,3,1,0
265,248968376,traffic_light,4474.93,16898.57,,False,"[16, '248968376', [['-63626899', '23076663', '248968376', 'r', 'o'], ['-63626899', '-35465778#3', '248968376', 's', 'o'], ['-63626899', '-204766202#3', '248968376', 'l', 'o'], ['-63626899', '63626899', '248968376', 't', 'o'], ['-79928825', '-35465778#3', '248968376', 'r', 'o'], ['-79928825', '-204766202#3', '248968376', 's', 'o'], ['-79928825', '63626899', '248968376', 'l', 'o'], ['-79928825', '23076663', '248968376', 't', 'o'], ['23282847#7', '-204766202#3', '248968376', 'r', 'o'], ['23282847#7', '63626899', '248968376', 's', 'o'], ['23282847#7', '23076663', '248968376', 'l', 'o'], ['23282847#7', '-35465778#3', '248968376', 't', 'o'], ['53648874', '63626899', '248968376', 'r', 'o'], ['53648874', '23076663', '248968376', 's', 'o'], ['53648874', '-35465778#3', '248968376', 'l', 'o'], ['53648874', '-204766202#3', '248968376', 't', 'o']]]",13.8875,3.92797896507,681.07,449.530487286,"['highway.tertiary', 'highway.tertiary', 'highway.unclassified', 'highway.tertiary']",5.75,4,0,0,0,0,,0,0,2,2,1,0
266,249069310,traffic_light,4073.33,15987.03,,False,"[10, 'GS_249069310', [['-296186039#2', '-23238586#2', 'GS_249069310', 'r', 'o'], ['-296186039#2', '-338762806#1', 'GS_249069310', 's', 'o'], ['-296186039#2', '296186039#0', 'GS_249069310', 't', 'o'], ['-338763416#1', '296186039#0', 'GS_249069310', 's', 'o'], ['-338763416#1', '296186039#0', 'GS_249069310', 's', 'o'], ['-338763416#1', '-23238586#2', 'GS_249069310', 'l', 'o'], ['-338763416#1', '-338762806#1', 'GS_249069310', 't', 'o'], ['29122011#4', '-338762806#1', 'GS_249069310', 'r', 'o'], ['29122011#4', '296186039#0', 'GS_249069310', 'l', 'o'], ['29122011#4', '-23238586#2', 'GS_249069310', 't', 'o']]]",18.33,2.22,753.59,57.8063844225,"['highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.8,5,0,0,0,0,,0,0,7,2,7,0
267,249209610,traffic_light,4362.29,31895.33,,False,"[16, 'GS_249209610', [['-25845432#1', '41936116#0', 'GS_249209610', 'r', 'o'], ['-25845432#1', '41936191#0', 'GS_249209610', 's', 'o'], ['-25845432#1', '-41936115#1', 'GS_249209610', 'l', 'o'], ['-25845432#1', '25845432#0', 'GS_249209610', 't', 'o'], ['-41936116#1', '41936191#0', 'GS_249209610', 'r', 'o'], ['-41936116#1', '-41936115#1', 'GS_249209610', 's', 'o'], ['-41936116#1', '25845432#0', 'GS_249209610', 'l', 'o'], ['-41936116#1', '41936116#0', 'GS_249209610', 't', 'o'], ['147214816#0', '-41936115#1', 'GS_249209610', 'r', 'o'], ['147214816#0', '25845432#0', 'GS_249209610', 's', 'o'], ['147214816#0', '41936116#0', 'GS_249209610', 'L', 'o'], ['147214816#0', '41936191#0', 'GS_249209610', 'l', 'o'], ['41936115#0', '25845432#0', 'GS_249209610', 'r', 'o'], ['41936115#0', '41936116#0', 'GS_249209610', 's', 'o'], ['41936115#0', '41936191#0', 'GS_249209610', 'l', 'o'], ['41936115#0', '-41936115#1', 'GS_249209610', 't', 'o']]]",16.665,2.775,34.9,3.76035237711,"['highway.tertiary', 'highway.unclassified', 'highway.tertiary', 'highway.residential']",5.25,4,0,0,0,0,,0,0,8,1,4,0
268,2496636053,traffic_light,30220.19,16907.78,,False,"[5, '2496636053', [['242114096#1', '-292512672', '2496636053', 's', 'o'], ['242114096#1', '242133336', '2496636053', 's', 'o'], ['242114096#1', '-292512672', '2496636053', 's', 'o'], ['292512672', '242133336', '2496636053', 'l', 'o'], ['292512672', '-292512672', '2496636053', 't', 'o']]]",13.89,0.0,23.8,3.22,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,4,0,0,0,0,,0,0,4,3,11,0
269,2496659261,traffic_light,30193.08,16878.46,,False,"[2, '2496659261', [['242114097#1', '242144402', '2496659261', 's', 'o'], ['242114097#1', '242144400#0', '2496659261', 's', 'o']]]",13.89,0.0,11.81,0.0,"['highway.secondary', 'highway.secondary']",7.0,2,0,0,0,0,,0,0,4,3,4,0
270,249718979,traffic_light,17047.95,29057.69,,False,"[18, '249718979', [['-26625271#0', '23128359#0', '249718979', 'r', 'o'], ['-26625271#0', '-304464990#1', '249718979', 's', 'o'], ['-26625271#0', '-27200749#1', '249718979', 'l', 'o'], ['-26625271#0', '26625271#0', '249718979', 't', 'o'], ['23128257#1', '-304464990#1', '249718979', 'r', 'o'], ['23128257#1', '-27200749#1', '249718979', 's', 'o'], ['23128257#1', '-27200749#1', '249718979', 's', 'o'], ['23128257#1', '26625271#0', '249718979', 'L', 'o'], ['23128257#1', '23128359#0', '249718979', 'l', 'o'], ['27200749#0', '26625271#0', '249718979', 'r', 'o'], ['27200749#0', '23128359#0', '249718979', 's', 'o'], ['27200749#0', '23128359#0', '249718979', 's', 'o'], ['27200749#0', '-304464990#1', '249718979', 'l', 'o'], ['27200749#0', '-27200749#1', '249718979', 't', 'o'], ['304464990#0', '-27200749#1', '249718979', 'r', 'o'], ['304464990#0', '26625271#0', '249718979', 's', 'o'], ['304464990#0', '23128359#0', '249718979', 's', 'o'], ['304464990#0', '-304464990#1', '249718979', 't', 'o']]]",13.89,0.0,198.528333333,55.1953939554,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.0,6,0,0,0,0,,0,0,1,3,1,0
271,249719704,traffic_light,16593.48,28968.49,,False,"[9, '249719704', [['-208466853', '-176068073', '249719704', 's', 'o'], ['-208466853', '-26497243', '249719704', 'l', 'o'], ['-208466853', '304360938#0', '249719704', 't', 'o'], ['176068073', '-26497243', '249719704', 'r', 'o'], ['176068073', '304360938#0', '249719704', 's', 'o'], ['176068073', '-176068073', '249719704', 't', 'o'], ['26497242', '304360938#0', '249719704', 'r', 'o'], ['26497242', '-176068073', '249719704', 'l', 'o'], ['26497242', '-26497243', '249719704', 't', 'o']]]",15.2775,2.4032204955,300.345,224.671064503,"['highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",8.0,4,0,0,0,0,,0,0,0,2,22,0
272,249720303,traffic_light,16670.27,31218.91,,False,"[9, '249720303', [['-5980419#1', '-60695485#1', '249720303', 'r', 'o'], ['-5980419#1', '60695485#2', '249720303', 'l', 'o'], ['-5980419#1', '5980419#0', '249720303', 't', 'o'], ['-60695485#2', '5980419#0', '249720303', 'r', 'o'], ['-60695485#2', '-60695485#1', '249720303', 's', 'o'], ['-60695485#2', '60695485#2', '249720303', 't', 'o'], ['60695485#1', '60695485#2', '249720303', 's', 'o'], ['60695485#1', '5980419#0', '249720303', 'l', 'o'], ['60695485#1', '-60695485#1', '249720303', 't', 'o']]]",17.59,2.61629509039,28.0,1.27499019604,"['highway.secondary_link', 'highway.secondary', 'highway.secondary']",6.66666666667,3,0,0,0,0,,0,0,4,1,7,0
273,249831735,traffic_light,6831.88,30573.98,,False,"[9, '249831735', [['-155566878', '-147371688#3', '249831735', 'r', 'o'], ['-155566878', '9638552', '249831735', 's', 'o'], ['-155566878', '155566878', '249831735', 't', 'o'], ['-80716390', '155566878', '249831735', 's', 'o'], ['-80716390', '-147371688#3', '249831735', 'l', 'o'], ['-80716390', '9638552', '249831735', 't', 'o']]]",19.44,0.0,51.33,22.68,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,4,0,0,0,0,,0,0,6,1,8,0
274,2502430212,traffic_light,26774.96,15734.33,,False,"[18, '2502430212', [['-242788815#10', '-8107651#9', '2502430212', 'r', 'o'], ['-242788815#10', '-242788815#8', '2502430212', 's', 'o'], ['-242788815#10', '-242788815#8', '2502430212', 's', 'o'], ['-242788815#10', '-19801035#3', '2502430212', 'l', 'o'], ['-242788815#10', '242788815#9', '2502430212', 't', 'o'], ['19801035#2', '242788815#9', '2502430212', 'r', 'o'], ['19801035#2', '-8107651#9', '2502430212', 's', 'o'], ['19801035#2', '-242788815#8', '2502430212', 'l', 'o'], ['19801035#2', '-19801035#3', '2502430212', 't', 'o'], ['242788815#7', '-19801035#3', '2502430212', 'r', 'o'], ['242788815#7', '242788815#9', '2502430212', 's', 'o'], ['242788815#7', '242788815#9', '2502430212', 's', 'o'], ['242788815#7', '-8107651#9', '2502430212', 'l', 'o'], ['242788815#7', '-242788815#8', '2502430212', 't', 'o'], ['8107651#5', '-242788815#8', '2502430212', 'r', 'o'], ['8107651#5', '-19801035#3', '2502430212', 's', 'o'], ['8107651#5', '242788815#9', '2502430212', 'l', 'o'], ['8107651#5', '-8107651#9', '2502430212', 't', 'o']]]",13.89,0.0,239.231666667,48.7282725655,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.residential']",7.33333333333,6,0,0,0,0,,0,0,3,3,7,0
275,2504326389,traffic_light,24384.1,14958.33,,False,"[11, '2504326389', [['-247922267#3', '-242994539#1', '2504326389', 'r', 'o'], ['-247922267#3', '-247922267#0', '2504326389', 's', 'o'], ['-247922267#3', '-247922267#0', '2504326389', 's', 'o'], ['-247922267#3', '247922267#1', '2504326389', 't', 'o'], ['242994539#0', '-247922267#0', '2504326389', 'r', 'o'], ['242994539#0', '247922267#1', '2504326389', 'l', 'o'], ['242994539#0', '-242994539#1', '2504326389', 't', 'o'], ['247922267#0', '247922267#1', '2504326389', 's', 'o'], ['247922267#0', '247922267#1', '2504326389', 's', 'o'], ['247922267#0', '-242994539#1', '2504326389', 'l', 'o'], ['247922267#0', '-247922267#0', '2504326389', 't', 'o']]]",13.89,0.0,44.914,24.5882415801,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.4,5,0,0,0,0,,0,0,1,3,4,1
276,250523513,traffic_light,5621.54,31025.58,,False,"[9, '250523513', [['-26191392#4', '-25845108#6', '250523513', 's', 'o'], ['-26191392#4', '-51556503', '250523513', 'l', 'o'], ['-26191392#4', '26191392#0', '250523513', 't', 'o'], ['25845108#4', '-51556503', '250523513', 'r', 'o'], ['25845108#4', '26191392#0', '250523513', 's', 'o'], ['25845108#4', '-25845108#6', '250523513', 't', 'o'], ['51556396', '26191392#0', '250523513', 'r', 'o'], ['51556396', '-25845108#6', '250523513', 'l', 'o'], ['51556396', '-51556503', '250523513', 't', 'o']]]",8.33,0.0,213.983333333,159.742509962,"['highway.residential', 'highway.residential', 'highway.residential']",4.0,3,0,0,0,0,,0,0,5,0,1,0
277,250584435,traffic_light,3576.49,20807.26,,False,"[11, '250584435', [['-23175266#2', '-30759323#15', '250584435', 's', 'o'], ['-23175266#2', '-30759323#15', '250584435', 's', 'o'], ['-23175266#2', '23238598#0', '250584435', 'l', 'o'], ['-23175266#2', '23175266#0', '250584435', 't', 'o'], ['-23238598#0', '23175266#0', '250584435', 'r', 'o'], ['-23238598#0', '-30759323#15', '250584435', 'l', 'o'], ['-23238598#0', '23238598#0', '250584435', 't', 'o'], ['30759323#15', '23238598#0', '250584435', 'r', 'o'], ['30759323#15', '23175266#0', '250584435', 's', 'o'], ['30759323#15', '23175266#0', '250584435', 's', 'o'], ['30759323#15', '-30759323#15', '250584435', 't', 'o']]]",13.89,0.0,164.468,139.36193575,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.tertiary']",6.8,5,0,0,0,0,,0,0,7,3,1,1
278,250584601,traffic_light,3583.57,23859.29,,True,"[5, 'GS_250584601', [['23175273#0', '-25831203#1', 'GS_250584601', 'r', 'o'], ['23175273#0', '-25831203#1', 'GS_250584601', 'r', 'o'], ['23175273#0', '23175273#2', 'GS_250584601', 's', 'o'], ['25831203#0', '23175273#2', 'GS_250584601', 'r', 'o'], ['25831203#0', '23175273#2', 'GS_250584601', 'r', 'o']]]",13.89,0.0,1277.385,1228.135,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,4,0,0,0,0,,0,0,6,2,4,0
279,250624764,traffic_light,4462.84,23874.72,,False,"[18, '250624764', [['-160117380#1', '23177422', '250624764', 'r', 'o'], ['-160117380#1', '-160596594#1', '250624764', 's', 'o'], ['-160117380#1', '-200309676#3', '250624764', 'l', 'o'], ['-160117380#1', '23177427', '250624764', 't', 'o'], ['-160596593#1', '-160596594#1', '250624764', 'r', 'o'], ['-160596593#1', '-200309676#3', '250624764', 's', 'o'], ['-160596593#1', '-200309676#3', '250624764', 's', 'o'], ['-160596593#1', '23177427', '250624764', 'l', 'o'], ['-160596593#1', '23177422', '250624764', 't', 'o'], ['160596594#1', '-200309676#3', '250624764', 'r', 'o'], ['160596594#1', '23177427', '250624764', 's', 'o'], ['160596594#1', '23177422', '250624764', 'l', 'o'], ['160596594#1', '-160596594#1', '250624764', 't', 'o'], ['200309676#2', '23177427', '250624764', 'r', 'o'], ['200309676#2', '23177422', '250624764', 's', 'o'], ['200309676#2', '23177422', '250624764', 's', 'o'], ['200309676#2', '-160596594#1', '250624764', 'l', 'o'], ['200309676#2', '-200309676#3', '250624764', 't', 'o']]]",13.89,0.0,136.0575,57.991443496,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,8,0,0,0,0,,0,0,4,3,4,0
280,250624787,traffic_light,3352.94,21805.32,,False,"[18, '250624787', [['-23444521#3', '-23594937#9', '250624787', 'r', 'o'], ['-23444521#3', '23733457#0', '250624787', 's', 'o'], ['-23444521#3', '31978890#0', '250624787', 'l', 'o'], ['-23444521#3', '23444521#0', '250624787', 't', 'o'], ['-23733457#1', '31978890#0', '250624787', 'r', 'o'], ['-23733457#1', '23444521#0', '250624787', 's', 'o'], ['-23733457#1', '-23594937#9', '250624787', 'l', 'o'], ['-23733457#1', '23733457#0', '250624787', 't', 'o'], ['-31978890#2', '23444521#0', '250624787', 'r', 'o'], ['-31978890#2', '-23594937#9', '250624787', 's', 'o'], ['-31978890#2', '-23594937#9', '250624787', 's', 'o'], ['-31978890#2', '23733457#0', '250624787', 'l', 'o'], ['-31978890#2', '31978890#0', '250624787', 't', 'o'], ['23594937#7', '23733457#0', '250624787', 'r', 'o'], ['23594937#7', '31978890#0', '250624787', 's', 'o'], ['23594937#7', '31978890#0', '250624787', 's', 'o'], ['23594937#7', '23444521#0', '250624787', 'l', 'o'], ['23594937#7', '-23594937#9', '250624787', 't', 'o']]]",13.89,0.0,249.543333333,168.242024939,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.0,6,0,0,0,0,,0,0,1,3,11,0
281,250624814,traffic_light,3169.74,21099.79,,False,"[17, '250624814', [['-23244128#0', '-31978869#5', '250624814', 'r', 'o'], ['-23244128#0', '-23447645#3', '250624814', 's', 'o'], ['-23244128#0', '-23447645#3', '250624814', 's', 'o'], ['-23244128#0', '31978869#6', '250624814', 'l', 'o'], ['-23244128#0', '23244128#0', '250624814', 't', 'o'], ['-23442705#0', '23244128#0', '250624814', 'r', 'o'], ['-23442705#0', '-31978869#5', '250624814', 's', 'o'], ['-23442705#0', '-23447645#3', '250624814', 'l', 'o'], ['-23442705#0', '31978869#6', '250624814', 't', 'o'], ['23447645#1', '31978869#6', '250624814', 'r', 'o'], ['23447645#1', '23244128#0', '250624814', 's', 'o'], ['23447645#1', '-31978869#5', '250624814', 'l', 'o'], ['23447645#1', '-23447645#3', '250624814', 't', 'o'], ['31978869#4', '-23447645#3', '250624814', 'r', 'o'], ['31978869#4', '31978869#6', '250624814', 's', 'o'], ['31978869#4', '23244128#0', '250624814', 'l', 'o'], ['31978869#4', '-31978869#5', '250624814', 't', 'o']]]",13.89,0.0,138.706666667,77.3534803498,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.0,6,0,0,0,0,,0,0,1,3,2,0
282,250633193,traffic_light,6854.15,22777.46,,True,"[4, 'GS_250633193', [['-23787706#3', '23177705#5', 'GS_250633193', 'r', 'o'], ['23177705#3', '23787706#0', 'GS_250633193', 'r', 'o'], ['23177705#3', '23177705#5', 'GS_250633193', 's', 'o'], ['23177705#3', '23177705#5', 'GS_250633193', 's', 'o']]]",13.89,0.0,34.88,35.7371767212,"['highway.tertiary', 'highway.secondary', 'highway.secondary']",6.66666666667,3,0,0,0,0,,0,0,7,3,16,1
283,250633254,traffic_light,4295.63,20533.22,,False,"[18, '250633254', [['-23177761#0', '-23255295#7', '250633254', 'r', 'o'], ['-23177761#0', '-23488050#2', '250633254', 's', 'o'], ['-23177761#0', '30759323#0', '250633254', 'l', 'o'], ['-23177761#0', '23177761#0', '250633254', 't', 'o'], ['-30759323#1', '23177761#0', '250633254', 'r', 'o'], ['-30759323#1', '-23255295#7', '250633254', 's', 'o'], ['-30759323#1', '-23255295#7', '250633254', 's', 'o'], ['-30759323#1', '-23488050#2', '250633254', 'l', 'o'], ['-30759323#1', '30759323#0', '250633254', 't', 'o'], ['23255295#7', '-23488050#2', '250633254', 'r', 'o'], ['23255295#7', '30759323#0', '250633254', 's', 'o'], ['23255295#7', '30759323#0', '250633254', 's', 'o'], ['23255295#7', '23177761#0', '250633254', 'l', 'o'], ['23255295#7', '-23255295#7', '250633254', 't', 'o'], ['23488050#1', '30759323#0', '250633254', 'r', 'o'], ['23488050#1', '23177761#0', '250633254', 's', 'o'], ['23488050#1', '-23255295#7', '250633254', 'l', 'o'], ['23488050#1', '-23488050#2', '250633254', 't', 'o']]]",13.89,0.0,27.235,8.58042685418,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,8,0,0,0,0,,0,0,4,3,0,0
284,250634101,traffic_light,3852.48,20001.44,,False,"[11, '250634101', [['-34426851', '-24388590#1', '250634101', 'r', 'o'], ['-34426851', '-8166532#0', '250634101', 's', 'o'], ['-34426851', '-8166532#0', '250634101', 's', 'o'], ['-34426851', '8166532#1', '250634101', 't', 'o'], ['24388590#1', '-8166532#0', '250634101', 'r', 'o'], ['24388590#1', '8166532#1', '250634101', 'l', 'o'], ['24388590#1', '-24388590#1', '250634101', 't', 'o'], ['35465214', '8166532#1', '250634101', 's', 'o'], ['35465214', '8166532#1', '250634101', 's', 'o'], ['35465214', '-24388590#1', '250634101', 'l', 'o'], ['35465214', '-8166532#0', '250634101', 't', 'o']]]",13.89,0.0,561.776,228.383964726,"['highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.8,5,0,0,0,0,,0,0,7,2,8,0
285,250905644,traffic_light,10028.85,12864.47,,False,"[27, '250905644', [['-23199141#1', '-74889294#2', '250905644', 'r', 'o'], ['-23199141#1', '32136295#0', '250905644', 'R', 'o'], ['-23199141#1', '-232876346#3', '250905644', 's', 'o'], ['-23199141#1', '-28542797#3', '250905644', 'l', 'o'], ['-23199141#1', '23199141#0', '250905644', 't', 'o'], ['-32136295#2', '-232876346#3', '250905644', 'r', 'o'], ['-32136295#2', '-28542797#3', '250905644', 's', 'o'], ['-32136295#2', '-28542797#3', '250905644', 's', 'o'], ['-32136295#2', '23199141#0', '250905644', 'L', 'o'], ['-32136295#2', '-74889294#2', '250905644', 'l', 'o'], ['-32136295#2', '32136295#0', '250905644', 't', 'o'], ['232876346#0', '-28542797#3', '250905644', 'r', 'o'], ['232876346#0', '23199141#0', '250905644', 's', 'o'], ['232876346#0', '-74889294#2', '250905644', 's', 'o'], ['232876346#0', '32136295#0', '250905644', 'l', 'o'], ['232876346#0', '-232876346#3', '250905644', 't', 'o'], ['28542797#3', '23199141#0', '250905644', 'r', 'o'], ['28542797#3', '-74889294#2', '250905644', 'R', 'o'], ['28542797#3', '32136295#0', '250905644', 's', 'o'], ['28542797#3', '32136295#0', '250905644', 's', 'o'], ['28542797#3', '-232876346#3', '250905644', 'l', 'o'], ['28542797#3', '-28542797#3', '250905644', 't', 'o'], ['74889294#1', '32136295#0', '250905644', 'r', 'o'], ['74889294#1', '-232876346#3', '250905644', 's', 'o'], ['74889294#1', '-28542797#3', '250905644', 'L', 'o'], ['74889294#1', '23199141#0', '250905644', 'l', 'o'], ['74889294#1', '-74889294#2', '250905644', 't', 'o']]]",13.0957142857,1.94559470998,190.121428571,70.2833153191,"['highway.tertiary', 'highway.primary|railway.tram', 'highway.primary|railway.tram', 'highway.tertiary', 'highway.tertiary', 'highway.primary|railway.tram', 'highway.primary|railway.tram']",11.1428571429,7,0,0,0,0,,0,0,2,2,8,0
286,250998080,traffic_light,30470.32,18770.37,,False,"[11, '250998080', [['-32912495#1', '-33000765#5', '250998080', 's', 'o'], ['-32912495#1', '-33000765#5', '250998080', 's', 'o'], ['-32912495#1', '-32907784#4', '250998080', 'l', 'o'], ['-32912495#1', '32912495#0', '250998080', 't', 'o'], ['32907784#3', '32912495#0', '250998080', 'r', 'o'], ['32907784#3', '-33000765#5', '250998080', 'l', 'o'], ['32907784#3', '-32907784#4', '250998080', 't', 'o'], ['33000765#1', '-32907784#4', '250998080', 'r', 'o'], ['33000765#1', '32912495#0', '250998080', 's', 'o'], ['33000765#1', '32912495#0', '250998080', 's', 'o'], ['33000765#1', '-33000765#5', '250998080', 't', 'o']]]",13.89,0.0,147.89,41.8799713467,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.4,5,0,0,0,0,,0,0,1,3,8,0
