,junction_id,junction_type,x,y,z,isRoundabout,connections,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_connections,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_robust_3dimensions,clusters_combined_3dimensions,clusters_combined_robust_3dimensions
760,458009,traffic_light,13044.81,14767.15,,False,"[[['-66389905#0', '66389905#0', '458009', 't', 'o']], [['154738024', '-154738024', '458009', 't', 'o']], [['66389908#2', '201673478#0', 'cluster_1638968562_449266', 'l', 'o'], ['201673478#0', '-201673478#3', '458009', 't', 'o']], [['66389908#2', '201673478#0', 'cluster_1638968562_449266', 'l', 'o'], ['201673478#0', '-201673478#3', '458009', 't', 'o']]]",13.89,0.0,112.0975,64.3510984269,"['highway.tertiary', 'highway.residential', 'highway.tertiary', 'highway.tertiary']",5.5,4,,0,0,0,0,,0,0,9,2,7,0
761,46192696,traffic_light,17854.67,28276.48,,False,"[[['277177344#0', '-277177344#2', '46192696', 't', 'o']], [['277177344#0', '-277177344#2', '46192696', 't', 'o']], [['27200750#0', '-275608581', '7779099', 't', 'o'], ['-275608581', '27200750#0', '46192696', 't', 'o']], [['27200750#0', '-275608581', '7779099', 't', 'o'], ['-275608581', '27200750#0', '46192696', 't', 'o']]]",13.89,0.0,151.025,57.315,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,4,,0,0,0,0,,0,0,3,1,1,0
762,469936962,traffic_light,22524.24,8003.25,,False,"[[['294815713', '132622402', '469936962', 'l', 'o']], [['125490153#0', '-125490153#0', '469936962', 't', 'o']], [['125490153#0', '-125490153#0', '469936962', 't', 'o']], [['-125490153#1', '125490153#1', '469936962', 't', 'o']], [['-125490153#1', '125490153#1', '469936962', 't', 'o']]]",13.89,0.0,38.22,11.7940459555,"['highway.secondary_link', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.4,5,,0,0,0,0,,0,0,5,2,1,0
763,473794031,traffic_light,13547.03,14570.65,,False,"[[['350444359', '-350444361#0', 'cluster_299387959_458017', 't', 'o'], ['-350444361#0', '350444359', '473794031', 't', 'o']], [['350444359', '-350444361#0', 'cluster_299387959_458017', 't', 'o'], ['-350444361#0', '350444359', '473794031', 't', 'o']], [['135788128#1', '9831193#0', 'GS_78577913', 'r', 'o'], ['9831193#0', '-9831193#3', '473794031', 't', 'o']], [['8677670', '-8677670', '473794031', 't', 'o']], [['8677670', '-8677670', '473794031', 't', 'o']]]",12.778,2.224,88.23,47.593767239,"['highway.tertiary', 'highway.tertiary', 'highway.residential', 'highway.tertiary', 'highway.tertiary']",5.6,5,,0,0,0,0,,0,0,9,0,8,0
764,474316,traffic_light,14858.09,16020.79,,False,"[[['94587467#1', '219223559', '474316', 's', 'o']], [['94587467#1', '219223559', '474316', 's', 'o']], [['94587467#1', '219223559', '474316', 's', 'o']], [['203110532', '21624791#0', '474316', 's', 'o']], [['203110532', '21624791#0', '474316', 's', 'o']]]",17.22,2.71893361449,15.194,1.2541387483,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,5,,0,0,0,0,,0,0,5,3,10,0
765,474339,traffic_light,14230.73,15592.81,,False,"[[['31737615#2', '23654646#0', 'GS_474339', 's', 'o']], [['31737615#2', '23654646#0', 'GS_474339', 's', 'o']], [['31737615#2', '23654646#0', 'GS_474339', 's', 'o']]]",13.89,0.0,102.65,1.42108547152e-14,"['highway.primary', 'highway.primary', 'highway.primary']",9.0,3,,0,0,0,0,,0,0,5,2,1,0
766,474459,traffic_light,13206.28,15005.71,,False,"[[['204001548', '147860624#0', '474459', 's', 'o']], [['303247134#1', '85586804', '474459', 's', 'o']], [['303247134#1', '85586804', '474459', 's', 'o']], [['303247134#1', '85586804', '474459', 's', 'o']], [['303247134#1', '85586804', '474459', 's', 'o']], [['303247134#1', '85586804', '474459', 's', 'o']], [['204001544', '147860624#0', '474459', 's', 'o']], [['204001544', '147860624#0', '474459', 's', 'o']]]",13.89,0.0,11.145,1.49768988779,"['highway.primary_link', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.875,8,,0,0,0,0,,0,0,5,2,3,0
767,474478,traffic_light,13697.9,14088.24,,False,"[[['30777829#0', '35282302', 'GS_474478', 's', 'o']], [['78419224#1', '78419226#0', 'GS_474478', 's', 'o']], [['78419224#1', '78419226#0', 'GS_474478', 's', 'o']], [['78419224#1', '78419226#0', 'GS_474478', 's', 'o']], [['78419224#1', '78419226#0', 'GS_474478', 's', 'o']]]",12.778,2.224,18.984,12.128,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.0,5,,0,0,0,0,,0,0,6,0,1,0
768,474501,traffic_light,15421.91,13899.15,,False,"[[['161683116', '132405253#0', '474501', 's', 'o']], [['161683116', '132405253#0', '474501', 's', 'o']], [['94584108#0', '45437755#6', 'cluster_1098521482_1098521486_1736466587_25985040_2619532292_2619532308_2619532311_2619841529_2619841539_2619841541_2619841573_456826691_474502', 'r', 'o'], ['45437755#6', '132405253#0', '474501', 'l', 'o']]]",13.89,0.0,23.42,1.85261976671,"['highway.secondary', 'highway.secondary', 'highway.secondary_link']",6.66666666667,3,,0,0,0,0,,0,0,3,2,11,0
769,476266,traffic_light,17301.79,16631.87,,False,"[[['37744228#0', '8659392', 'GS_476266', 's', 'o']], [['37744228#0', '8659392', 'GS_476266', 's', 'o']]]",13.89,0.0,42.24,0.0,"['highway.primary', 'highway.primary']",9.0,2,,0,0,0,0,,0,0,5,2,0,0
770,50071236,traffic_light,28469.05,925.56,,False,"[[['-142915503#0', '142915503#0', '50071236', 't', 'o']], [['69244404#0', '-69244404#2', '50071236', 't', 'o']], [['230275741', '-79439573#1', '50071236', 't', 'o']], [['-142915516#0', '142915516#0', '50071236', 't', 'o']]]",15.9725,2.30128632508,355.86,313.650763828,"['highway.tertiary', 'highway.unclassified', 'highway.tertiary', 'highway.tertiary']",5.75,4,,0,0,0,0,,0,0,7,5,10,0
771,50082325,traffic_light,24105.93,4996.93,,False,"[[['-6077304#4', '23563159#0', '50082325', 't', 'o']], [['134207470#0', '-134207470#5', '50082325', 't', 'o']], [['134207470#0', '-134207470#5', '50082325', 't', 'o']]]",13.89,0.0,278.713333333,188.660803266,"['highway.tertiary', 'highway.secondary', 'highway.secondary']",6.66666666667,3,,0,0,0,0,,0,0,4,1,8,0
772,513423982,traffic_light,16604.27,14334.13,,True,"[[['41837049#2', '-41860855#4', 'GS_853207000', 'r', 'o'], ['-41860855#4', '34851489#1', 'GS_513423982', 'r', 'o']], [['34851489#4', '34851489#1', 'GS_513423982', 's', 'o']]]",8.33,0.0,107.31,87.01,"['highway.unclassified', 'highway.unclassified']",5.0,2,,0,0,0,0,,0,0,1,8,3,0
773,513542518,traffic_light,6367.95,18876.38,,False,"[[['224874610#2', '-224874610#4', '513542518', 't', 'o']], [['318226744', '-318226744', '513542518', 't', 'o']], [['318226744', '-318226744', '513542518', 't', 'o']], [['318226744', '-318226744', '513542518', 't', 'o']], [['-318226757', '318226757', '513542518', 't', 'o']], [['-318226757', '318226757', '513542518', 't', 'o']], [['-318226757', '318226757', '513542518', 't', 'o']]]",18.6471428571,1.94209543892,95.1071428571,35.5821760012,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,,0,0,0,0,,0,0,6,3,10,0
774,51547720,traffic_light,7989.7,8374.63,,False,"[[['-141184499#1', '141184499#1', '51547720', 't', 'o']], [['-141184499#1', '141184499#1', '51547720', 't', 'o']], [['-8093080#2', '8093080#0', '51547720', 't', 'o']], [['25742614#0', '-141184499#0', '51547720', 't', 'o']], [['25742614#0', '-141184499#0', '51547720', 't', 'o']]]",12.778,2.224,196.652,49.8022338455,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.4,5,,0,0,0,0,,0,0,2,0,0,0
775,51553481,traffic_light,5960.24,9803.35,,False,"[[['204122401', '-204122401', '51553481', 't', 'o']], [['-43520295#4', '43520295#0', '51553481', 't', 'o']], [['-43520295#4', '43520295#0', '51553481', 't', 'o']], [['29091391#4', '-29091391#7', '51553481', 't', 'o']], [['204122395', '-204122395', '51553481', 't', 'o']], [['204122395', '-204122395', '51553481', 't', 'o']]]",16.205,5.17649736791,570.685,631.462313068,"['highway.tertiary', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.66666666667,6,,0,0,0,0,,0,0,4,5,1,0
776,51553585,traffic_light,7004.11,8501.7,,False,"[[['204122389#0', '-204122389#1', '51553585', 't', 'o']], [['-30758383#1', '30758383#0', '51553585', 't', 'o']], [['-30758383#1', '30758383#0', '51553585', 't', 'o']], [['-8093486#1', '8093486#0', '51553585', 't', 'o']], [['205658261#0', '-205658261#1', '51553585', 't', 'o']], [['205658261#0', '-205658261#1', '51553585', 't', 'o']]]",13.89,0.0,22.5366666667,1.84945637658,"['highway.tertiary', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.66666666667,6,,0,0,0,0,,0,0,4,2,11,0
777,52155654,traffic_light,11152.71,16056.21,,False,"[[['32021879#6', '-32021879#6', '52155654', 't', 'o']], [['-32021879#7', '32021879#7', '52155654', 't', 'o']]]",13.89,0.0,51.115,29.275,"['highway.secondary', 'highway.secondary']",7.0,2,,0,0,0,0,,0,0,3,2,0,0
778,52155660,traffic_light,11189.12,16031.01,,False,"[[['6240611#5', '-32021879#4', '52155660', 'l', 'o']], [['32021879#4', '-32021879#4', '52155660', 't', 'o']], [['-32021879#5', '32021879#5', '52155660', 't', 'o']]]",12.0366666667,2.6210091356,57.26,29.9013121228,"['highway.residential', 'highway.secondary', 'highway.secondary']",6.0,3,,0,0,0,0,,0,0,2,0,17,0
779,52155664,traffic_light,11264.99,15980.05,,False,"[[['32021879#0', '-32021879#1', '52155664', 't', 'o']], [['-32021879#3', '32021879#2', '52155664', 't', 'o']]]",13.89,0.0,65.375,27.855,"['highway.secondary', 'highway.secondary']",7.0,2,,0,0,0,0,,0,0,3,2,1,0
780,522072257,traffic_light,19799.88,20393.8,,False,"[[['-31744441#0', '243720999', 'GS_522072257', 't', 'o']], [['8437614#4', '-8437614#9', 'GS_522072257', 't', 'o']], [['35009439#0', '146512475#2', '31884293', 's', 'o'], ['146512475#2', '-146512475#3', 'GS_522072257', 't', 'o']]]",8.33,0.0,187.53,153.288556868,"['highway.unclassified', 'highway.unclassified', 'highway.unclassified']",5.0,3,,0,0,0,0,,0,0,1,8,10,0
781,52689771,traffic_light,10876.64,16239.49,,False,"[[['-160153706#4', '160153706#0', '52689771', 't', 'o']], [['331512938', '-331512938', '52689771', 't', 'o']], [['-331512941#2', '-331512938', '52689771', 's', 'o']]]",13.89,0.0,157.276666667,150.367045666,"['highway.residential', 'highway.secondary', 'highway.secondary']",6.0,3,,0,0,0,0,,0,0,2,1,11,0
782,53214818,traffic_light,10704.18,15971.98,,False,"[[['-59465443#1', '59465443#0', '53214818', 't', 'o']], [['-160513538#5', '160513538#5', '53214818', 't', 'o']], [['5057243#10', '-5057243#11', '53214818', 't', 'o']], [['160513538#3', '-160513538#4', '53214818', 't', 'o']]]",9.72,2.40755062252,119.31,86.9615331627,"['highway.residential', 'highway.secondary', 'highway.unclassified', 'highway.secondary']",5.75,4,,0,0,0,0,,0,0,2,8,0,0
783,53215704,traffic_light,10423.94,16521.16,,False,"[[['82804452', '-82804452', '238373648', 't', 'o'], ['-82804452', '82804452', '53215704', 't', 'o']], [['82804452', '-82804452', '238373648', 't', 'o'], ['-82804452', '82804452', '53215704', 't', 'o']], [['27460489#2', '-27460489#3', '53215704', 't', 'o']], [['27460489#2', '-27460489#3', '53215704', 't', 'o']], [['5062348', '-5062348', '53215704', 't', 'o']], [['5062348', '-5062348', '53215704', 't', 'o']], [['-99189283#2', '99189283#0', '53215704', 't', 'o']]]",13.89,0.0,130.352857143,55.7309395256,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.tertiary']",6.85714285714,7,,0,0,0,0,,0,0,4,1,18,0
784,53215716,traffic_light,10232.77,16233.24,,False,"[[['132524622#1', '132524623', '53215716', 's', 'o']], [['132524622#1', '132524623', '53215716', 's', 'o']], [['201954462#1', '132524619', '423207', 's', 'o'], ['132524619', '132524623', '53215716', 'l', 'o']], [['201954462#1', '132524619', '423207', 's', 'o'], ['132524619', '132524623', '53215716', 'l', 'o']]]",13.89,0.0,15.025,5.775,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,4,,0,0,0,0,,0,0,3,2,1,0
785,53398362,traffic_light,25521.62,1142.5,,False,"[[['50511545#0', '-50511545#1', '53398362', 't', 'o']], [['-132715110#3', '132715110#0', '53398362', 't', 'o']], [['93474699#0', '-93474699#4', '116066994', 't', 'o'], ['-93474699#4', '93474699#0', '53398362', 't', 'o']]]",13.89,0.0,184.256666667,37.8509359931,"['highway.primary', 'highway.secondary', 'highway.primary']",8.33333333333,3,,0,0,0,0,,0,0,8,1,11,0
786,53472951,traffic_light,17765.12,14099.21,,False,"[[['42551572#0', '-42551572#0', '443129', 't', 'o'], ['-42551572#0', '42551572#0', '53472951', 't', 'o']], [['42551572#0', '-42551572#0', '443129', 't', 'o'], ['-42551572#0', '42551572#0', '53472951', 't', 'o']], [['352041950', '-352041950', '53472951', 't', 'o']], [['352041950', '-352041950', '53472951', 't', 'o']], [['-7830069#1', '7830069#0', '53472951', 't', 'o']]]",13.89,0.0,131.672,38.9732063859,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.0,5,,0,0,0,0,,0,0,6,2,5,0
787,535954906,traffic_light,18302.29,14177.58,,False,"[[['-33432714', '33432714', '535954906', 't', 'o']], [['-33432714', '33432714', '535954906', 't', 'o']], [['-132540162#1', '132540162#0', '535954906', 't', 'o']], [['33431432#2', '-33431432#3', '535954906', 't', 'o']], [['33431432#2', '-33431432#3', '535954906', 't', 'o']], [['132530753#11', '-132530753#13', '535954906', 't', 'o']]]",12.0366666667,2.6210091356,62.3916666667,29.1230707039,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.residential']",7.33333333333,6,,0,0,0,0,,0,0,6,0,0,0
788,54765784,traffic_light,11318.22,9869.01,,False,"[[['25866966#0', '-25866966#8', '54765784', 't', 'o']], [['-27461363', '27461363', '54765784', 't', 'o']], [['81975143#0', '124760629#0', 'cluster_1387525941_160075_300844714', 'r', 'o'], ['124760629#0', '-124760629#1', '54765784', 't', 'o']], [['81975143#0', '124760629#0', 'cluster_1387525941_160075_300844714', 'r', 'o'], ['124760629#0', '-124760629#1', '54765784', 't', 'o']]]",18.0525,2.4032204955,444.7575,206.946041322,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.25,4,,0,0,0,0,,0,0,2,5,1,0
789,54765787,traffic_light,11762.35,9420.74,,False,"[[['-27195800', '-120785042', '54765787', 't', 'o']], [['-27406116#1', '27406116#0', '54765787', 't', 'o']], [['-27406116#1', '27406116#0', '54765787', 't', 'o']], [['-27406146#1', '8177289', '54765787', 't', 'o']], [['-27406146#1', '8177289', '54765787', 't', 'o']], [['230306387#0', '-230306387#1', '54765787', 't', 'o']]]",16.665,2.775,510.266666667,281.755599747,"['highway.tertiary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.83333333333,6,,0,0,0,0,,0,0,4,5,2,0
790,55464826,traffic_light,17208.47,8036.84,,False,"[[['254657851#5', '-254657851#5', '55464826', 't', 'o']], [['7654201#17', '-246677677#2', '55464826', 't', 'o']], [['-254657851#6', '254657851#6', '55464826', 't', 'o']], [['-246677677#3', '246677677#3', '55464826', 't', 'o']]]",13.89,0.0,162.3175,86.6573875601,"['highway.residential', 'highway.tertiary', 'highway.residential', 'highway.tertiary']",5.0,4,,0,0,0,0,,0,0,9,1,3,0
791,55464828,traffic_light,16832.33,8505.97,,False,"[[['254657834#2', '-254657834#2', '55464828', 't', 'o']], [['246677677#4', '246677677#7', '69287034', 's', 'o'], ['246677677#7', '-246677677#9', '55464828', 't', 'o']], [['-9249311#0', '9249311#0', '55464828', 't', 'o']], [['-137230562#0', '137230562#0', '55464828', 't', 'o']]]",13.89,0.0,141.7325,83.9183875486,"['highway.residential', 'highway.tertiary', 'highway.residential', 'highway.tertiary']",5.0,4,,0,0,0,0,,0,0,9,1,3,0
792,55465754,traffic_light,16672.29,8740.83,,False,"[[['137230562#2', '-137230562#3', '55465754', 't', 'o']], [['150019721#4', '-150019721#5', '55465754', 't', 'o']], [['18229361#3', '108521083', '1629760140', 'l', 'o'], ['108521083', '-108521083', '55465754', 't', 'o']]]",13.89,0.0,119.513333333,70.7547455809,"['highway.tertiary', 'highway.tertiary', 'highway.tertiary']",6.0,3,,0,0,0,0,,0,0,7,1,1,0
793,56458847,traffic_light,3910.43,14413.88,,False,"[[['196122569#8', '164092094#0', '56458847', 's', 'o']], [['196122569#8', '164092094#0', '56458847', 's', 'o']], [['196123231#0', '-196123231#1', '56458847', 't', 'o']], [['196123231#0', '-196123231#1', '56458847', 't', 'o']]]",13.89,0.0,79.96,49.68,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,4,,0,0,0,0,,0,0,3,2,1,0
794,56531525,traffic_light,16856.89,7783.89,,False,"[[['254657851#8', '-254657851#8', '56531525', 't', 'o']], [['229502640', '130067752#0', '172143417', 's', 'o'], ['130067752#0', '-246677673#1', '56531525', 't', 'o']], [['-254657851#10', '254657851#9', '56531525', 't', 'o']], [['9250663#0', '-246677673#2', '69293895', 'l', 'o'], ['-246677673#2', '246677673#2', '56531525', 't', 'o']]]",13.89,0.0,232.125,169.326052411,"['highway.residential', 'highway.tertiary', 'highway.residential', 'highway.tertiary']",5.0,4,,0,0,0,0,,0,0,9,1,3,0
795,56536736,traffic_light,17057.71,7202.76,,False,"[[['-16661901', '-229502639', '56536736', 'l', 'o']], [['229502639', '-229502639', '56536736', 't', 'o']], [['-149552287', '149552287', '56536736', 't', 'o']]]",13.89,0.0,30.9933333333,1.76788637141,"['highway.residential', 'highway.tertiary', 'highway.tertiary']",5.33333333333,3,,0,0,0,0,,0,0,9,2,11,0
796,56641250,traffic_light,16564.64,5911.94,,False,"[[['-128988786#2', '128988786#0', '56641250', 't', 'o']], [['-128988786#2', '128988786#0', '56641250', 't', 'o']], [['143902980#8', '-143902980#10', '56641250', 't', 'o']], [['129324343', '-129324343', '56641250', 't', 'o']], [['129324343', '-129324343', '56641250', 't', 'o']]]",13.89,0.0,226.81,48.2345942245,"['highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.8,5,,0,0,0,0,,0,0,4,1,1,0
797,57798263,traffic_light,4472.56,20462.39,,False,"[[['23255290#0', '-23255295#3', '57798263', 'l', 'o']], [['339011736#1', '23255295#3', '3461981105', 'l', 'o'], ['23255295#3', '-23255295#3', '57798263', 't', 'o']], [['339011736#1', '23255295#3', '3461981105', 'l', 'o'], ['23255295#3', '-23255295#3', '57798263', 't', 'o']], [['-23255295#4', '23255295#4', '57798263', 't', 'o']], [['-23255295#4', '23255295#4', '57798263', 't', 'o']]]",13.89,0.0,22.48,29.6022715345,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.4,5,,0,0,0,0,,0,0,2,2,11,0
798,584780453,traffic_light,5167.55,31103.64,,False,"[[['45892318#0', '116462562', 'GS_584780453', 's', 'o']], [['58550370#0', '32514789#0', 'cluster_260755704_289361210', 's', 'o'], ['32514789#0', '116462562', 'GS_584780453', 's', 'o']], [['58550370#0', '32514789#0', 'cluster_260755704_289361210', 's', 'o'], ['32514789#0', '116462562', 'GS_584780453', 's', 'o']]]",17.59,2.61629509039,33.2566666667,2.11660629835,"['highway.unclassified', 'highway.secondary', 'highway.secondary']",6.33333333333,3,,0,0,0,0,,0,0,3,3,11,0
799,585148,traffic_light,17846.46,16093.57,,False,"[[['-292049686#0', '14560887#0', '585148', 't', 'o']], [['-116017176#1', '116017176#0', '585148', 't', 'o']], [['-116017176#1', '116017176#0', '585148', 't', 'o']], [['-24518496#0', '24518496#0', '585148', 't', 'o']], [['-30857766', '30857766', '585148', 't', 'o']]]",12.778,2.224,76.68,22.7427034453,"['highway.unclassified', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary']",7.2,5,,0,0,0,0,,0,0,6,0,0,0
800,585190,traffic_light,22327.16,8895.5,,False,"[[['-203853154#1', '203853154#0', '585190', 't', 'o']], [['-203853154#1', '203853154#0', '585190', 't', 'o']], [['202902105#0', '-202902105#1', '585190', 't', 'o']], [['202902105#0', '-202902105#1', '585190', 't', 'o']], [['-132622350#1', '203853154#0', '585190', 'l', 'o']]]",13.89,0.0,63.052,48.8309542811,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.unclassified']",8.2,5,,0,0,0,0,,0,0,5,2,10,0
801,585651,traffic_light,22135.81,8832.52,,False,"[[['205991743#0', '-205991743#4', '585651', 't', 'o']], [['334700588#8', '-334700588#9', '585651', 't', 'o']], [['-182284987#2', '182284987#0', '585651', 't', 'o']], [['362554780#5', '-362554780#6', '585651', 't', 'o']]]",13.89,0.0,122.1375,27.151097929,"['highway.unclassified', 'highway.residential', 'highway.unclassified', 'highway.residential']",4.5,4,,0,0,0,0,,0,0,0,2,11,0
802,59738824,traffic_light,23743.02,20033.58,,False,"[[['93580177#0', '-93580177#1', '59738824', 't', 'o']], [['93580177#0', '-93580177#1', '59738824', 't', 'o']], [['-7980765#1', '7980765#0', '59738824', 't', 'o']], [['-93580177#2', '93580177#2', '59738824', 't', 'o']], [['-93580177#2', '93580177#2', '59738824', 't', 'o']], [['-24879419#0', '24879419#0', '59738824', 't', 'o']]]",12.9633333333,2.07208965915,173.348333333,70.4117360996,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.0,6,,0,0,0,0,,0,0,2,0,1,0
803,598970164,traffic_light,4116.82,11276.6,,False,"[[['-23510616#3', '23510616#3', '598970164', 't', 'o']], [['-23510617#1', '23510617#0', '598970164', 't', 'o']], [['23510616#1', '-23510616#2', '598970164', 't', 'o']], [['30758497#4', '-30758497#5', '598970164', 't', 'o']]]",13.89,0.0,141.085,65.6994476765,"['highway.residential', 'highway.tertiary', 'highway.residential', 'highway.tertiary']",5.0,4,,0,0,0,0,,0,0,9,1,11,0
804,60051727,traffic_light,18498.03,13397.75,,False,"[[['45382286', '-45382286', '60051727', 't', 'o']], [['-28351795#12', '28351795#11', '60051727', 't', 'o']], [['-28351795#12', '28351795#11', '60051727', 't', 'o']], [['-132540132#2', '132540132#0', '60051727', 't', 'o']], [['28351795#4', '-28351795#10', '60051727', 't', 'o']], [['28351795#4', '-28351795#10', '60051727', 't', 'o']]]",12.0366666667,2.6210091356,146.12,19.2217012775,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.0,6,,0,0,0,0,,0,0,2,0,10,0
805,60271275,traffic_light,18857.38,13251.33,,False,"[[['132540157#8', '-132540157#13', '60271275', 't', 'o']], [['150960212#0', '132540164#0', '60271275', 't', 'o']], [['150960212#0', '132540164#0', '60271275', 't', 'o']], [['28351795#13', '-28351795#16', '60271275', 't', 'o']], [['28351795#13', '-28351795#16', '60271275', 't', 'o']]]",13.89,0.0,225.646,35.6863153604,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.4,5,,0,0,0,0,,0,0,2,1,5,0
806,60271288,traffic_light,19832.23,12960.82,,False,"[[['60308925#0', '-264791811', 'GS_749989018', 'l', 'o'], ['-264791811', '132545226#0', '60271288', 't', 'o']], [['60308925#0', '-264791811', 'GS_749989018', 'l', 'o'], ['-264791811', '132545226#0', '60271288', 't', 'o']], [['60308930#0', '148324131#0', 'GS_749988995', 'l', 'o'], ['148324131#0', '-148324131#1', '60271288', 't', 'o']], [['60308930#0', '148324131#0', 'GS_749988995', 'l', 'o'], ['148324131#0', '-148324131#1', '60271288', 't', 'o']], [['132545224#4', '-132545224#5', '60271288', 't', 'o']], [['132545224#4', '-132545224#5', '60271288', 't', 'o']], [['-207881868#0', '148324143#0', '60271288', 't', 'o']], [['-207881868#0', '148324143#0', '60271288', 't', 'o']]]",13.89,0.0,25.065,3.49228077336,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary']",8.0,8,,0,0,0,0,,0,0,8,2,11,0
807,60326260,traffic_light,19093.21,15959.08,,False,"[[['22673186#0', '-22673186#4', '60326260', 't', 'o']], [['-30350823#5', '30350823#0', '60326260', 't', 'o']], [['342350706#0', '-342350706#3', '60326260', 't', 'o']]]",13.89,0.0,360.816666667,130.150534468,"['highway.secondary', 'highway.tertiary', 'highway.secondary']",6.66666666667,3,,0,0,0,0,,0,0,4,1,7,0
808,60327036,traffic_light,18469.46,15100.49,,False,"[[['141253053#0', '30227077#2', 'GS_60327036', 's', 'o']], [['30227077#0', '30227077#2', 'GS_60327036', 's', 'o']]]",13.89,0.0,44.79,4.49,"['highway.primary_link', 'highway.trunk_link']",9.0,2,,0,0,0,0,,0,0,1,2,1,0
809,60354810,traffic_light,20421.85,13912.79,,False,"[[['68363765#6', '-68363765#11', 'GS_60354810', 't', 'o']], [['-146378078#4', '146378078#0', 'GS_60354810', 't', 'o']], [['-68363765#13', '68363765#12', 'GS_60354810', 't', 'o']]]",10.1833333333,2.6210091356,67.2933333333,28.2899444248,"['highway.residential', 'highway.residential', 'highway.residential']",4.0,3,,0,0,0,0,,0,0,0,8,10,0
810,60616580,traffic_light,6429.36,11982.96,,True,"[[['-8091465#1', '8091461#1', 'GS_60616580', 'r', 'o']], [['8091461#4', '8091461#1', 'GS_60616580', 's', 'o']]]",13.89,0.0,72.055,37.375,"['highway.unclassified', 'highway.unclassified']",5.0,2,,0,0,0,0,,0,0,1,2,2,0
811,60634418,traffic_light,7948.59,9062.09,,False,"[[['26953596#0', '-26953596#1', '60634418', 't', 'o']], [['36975981#0', '-36975981#1', '60634418', 't', 'o']], [['36975981#0', '-36975981#1', '60634418', 't', 'o']], [['-8093151#3', '8093151#0', '60634418', 't', 'o']], [['-8093813#1', '8093813#0', '60634418', 't', 'o']], [['-8093813#1', '8093813#0', '60634418', 't', 'o']]]",18.055,5.00755678949,526.331666667,269.633901826,"['highway.tertiary', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.66666666667,6,,0,0,0,0,,0,0,4,5,12,0
812,60634528,traffic_light,6403.77,8379.42,,False,"[[['204122392#0', '-204122392#1', '60634528', 't', 'o']], [['-58778821#0', '58778821#0', '60634528', 't', 'o']], [['-8093487#1', '8093487#0', '60634528', 't', 'o']], [['90360385#12', '-90360385#13', '60634528', 't', 'o']]]",13.89,0.0,318.0275,234.907149889,"['highway.tertiary', 'highway.tertiary', 'highway.unclassified', 'highway.tertiary']",5.75,4,,0,0,0,0,,0,0,7,1,0,0
